Sensor X1,Motor Y1,Sensor X2,Motor Y2,Sensor X3,Motor Y3, Sensor X4,Motor Y4,
-0.00129534,-0.00129422,0.00221561,0.00221682,0.00109437,0.0010934,0.00198245,0.0019813,
-0.00199513,-0.00199414,0.00336093,0.00336241,0.00423079,0.00423049,0.00497259,0.00497362,
-0.00184484,-0.00184383,0.00330292,0.00330436,0.00660253,0.00660266,0.0117469,0.0117504,
-0.00184852,-0.00184749,0.00109759,0.00109849,0.00201905,0.00201836,0.00255067,0.00255076,
-0.00246248,-0.00246159,0.00140089,0.0014019,0.000172753,0.000171613,-0.00289215,-0.00289578,
-0.00287821,-0.00287737,0.00275915,0.00276047,0.00586538,0.00586539,0.0102533,0.0102565,
-0.00243498,-0.00243404,0.00116684,0.00116777,0.00215331,0.00215253,0.0018002,0.00179885,
-0.00197802,-0.00197698,0.000869996,0.000870828,0.00284045,0.00283986,0.00313147,0.00313128,
-0.00245991,-0.00245893,0.00112745,0.00112835,0.00143169,0.00143082,0.00156701,0.00156615,
-0.00257233,-0.0025714,0.000943594,0.000944451,0.00166917,0.00166832,0.000113411,0.000111344,
-0.00169616,-0.00169508,0.00294657,0.00294789,0.00587623,0.00587629,0.00882411,0.00882728,
-0.00226111,-0.00226013,-0.000171565,-0.000171035,0.00256398,0.00256338,0.00120252,0.00120129,
-0.00212385,-0.00212285,0.00143006,0.001431,0.00475584,0.00475566,0.00759537,0.00759751,
-0.00208302,-0.00208206,0.00280276,0.00280406,0.00780458,0.00780491,0.0140216,0.0140271,
-0.00132744,-0.00132638,0.00380838,0.00380989,0.00664158,0.00664166,0.00651579,0.00651708,
-0.00218219,-0.00218127,0.00360333,0.00360482,0.0072744,0.00727459,0.00341178,0.00341116,
-0.00158549,-0.0015845,0.00373962,0.00374112,0.00811808,0.00811849,0.0111946,0.0111989,
-0.00100432,-0.0010032,0.00233985,0.00234102,0.00355091,0.00355041,-0.000755834,-0.000758249,
-0.00100443,-0.00100336,0.00294709,0.00294841,0.00899904,0.00899955,0.0133605,0.0133656,
-0.00104062,-0.00103954,0.000917457,0.000918283,0.00252697,0.00252621,0.000533018,0.000530979,
-0.00129808,-0.00129705,0.000431829,0.000432587,0.00672823,0.00672828,0.0113571,0.0113616,
-0.000398489,-0.000397281,0.00126308,0.00126397,0.00684562,0.00684575,0.0059414,0.00594258,
7.92557e-05,8.0575e-05,-0.000204231,-0.000203688,0.00184731,0.00184633,-0.00414619,-0.00415177,
0.000615154,0.000616569,-0.000221501,-0.000220971,0.005109,0.00510875,0.00822395,0.0082269,
0.000429551,0.000430922,0.00174432,0.00174535,0.00760123,0.00760149,0.00419611,0.00419623,
0.00115371,0.00115516,0.000479312,0.000480061,0.003798,0.00379739,-0.000315595,-0.000318678,
0.000167554,0.000168846,0.00125648,0.00125737,0.00818574,0.00818612,0.0133188,0.0133248,
0.00083267,0.000834065,0.000913201,0.000914066,0.00530911,0.00530882,0.00715874,0.0071608,
0.000314608,0.000315902,0.000111811,0.000112474,0.00355038,0.00354971,0.00551228,0.00551316,
