Sensor X1,Motor Y1,Sensor X2,Motor Y2,
-0.237007,-0.232427,-0.139973,-0.125019,
-0.476749,-0.445233,-0.574507,-0.519824,
-0.228842,-0.224541,-0.172183,-0.157228,
-0.380596,-0.364047,-0.261272,-0.245615,
-0.375102,-0.359251,-0.39973,-0.375042,
-0.224077,-0.219949,-0.0955804,-0.078636,
-0.415682,-0.394228,-0.220752,-0.205503,
-0.387752,-0.37022,-0.448644,-0.417811,
-0.351662,-0.338397,-0.252149,-0.236068,
-0.522953,-0.48173,-0.734524,-0.630119,
-0.599228,-0.538544,-0.632896,-0.561539,
-0.650239,-0.573881,-0.72344,-0.621678,
-0.258017,-0.252111,-0.295429,-0.276664,
-0.289642,-0.281798,-0.0948898,-0.0756603,
-0.326042,-0.315213,-0.15187,-0.134405,
-0.444476,-0.418536,-0.370923,-0.347445,
-0.580577,-0.524982,-0.681654,-0.595079,
-0.435385,-0.410881,-0.540313,-0.491648,
-0.562572,-0.511672,-0.753571,-0.640746,
-0.488193,-0.454139,-0.229144,-0.210421,
-0.577578,-0.522759,-0.418601,-0.388314,
-0.302036,-0.293231,-0.22868,-0.210676,
-0.284902,-0.277289,-0.411013,-0.382552,
-0.39913,-0.380029,-0.398895,-0.371373,
-0.50696,-0.469034,-0.867457,-0.705154,
-0.330429,-0.319113,-0.302659,-0.280544,
-0.207615,-0.203828,-0.127419,-0.106849,
-0.0418217,-0.0393714,0.05219,0.0803033,
0.174507,0.177068,0.0769038,0.104529,
0.102321,0.105813,0.267906,0.296389,
0.310224,0.305933,0.182926,0.213224,
0.0193397,0.0223477,0.169567,0.199413,
-0.0703692,-0.0680084,-0.0744982,-0.0509748,
-0.10206,-0.0998164,-0.185908,-0.164186,
0.0754196,0.0787928,-0.0110178,0.0135359,
0.118777,0.122181,0.287694,0.315021,
0.0571059,0.0604956,0.0774152,0.107073,
-0.0947175,-0.0925287,0.0191234,0.0452433,
-0.398353,-0.379329,-0.297993,-0.274971,
-0.264719,-0.258399,-0.56601,-0.509974,
-0.3511,-0.337776,-0.240136,-0.219644,
-0.186265,-0.183078,-0.162995,-0.142092,
-0.316024,-0.306092,-0.451408,-0.416808,
-0.306939,-0.297767,-0.252994,-0.233147,
-0.328373,-0.317345,-0.44108,-0.408519,
-0.230329,-0.225723,-0.249894,-0.229766,
-0.0529994,-0.050573,0.181744,0.211957,
-0.275198,-0.268292,-0.230594,-0.21058,
-0.211533,-0.207591,-0.536997,-0.486832,
0.0865408,0.0900647,0.324196,0.34806,
-0.0489817,-0.0464775,0.205701,0.237645,
-0.220719,-0.216497,-0.458844,-0.423245,
-0.0816297,-0.0793577,0.0806081,0.110329,
0.112507,0.116053,0.132005,0.162937,
-0.027167,-0.0245357,-0.156953,-0.136989,
0.172072,0.174874,0.391932,0.407919,
-0.0117489,-0.00894913,-0.0101578,0.0161201,
0.247122,0.24736,0.234794,0.265424,
0.148765,0.151976,0.3559,0.378401,
0.0755466,0.0790228,0.206549,0.23705,
0.0865816,0.0900585,0.207989,0.235806,
-0.00822934,-0.00547002,-0.328851,-0.306239,
-0.0295793,-0.026997,0.0154528,0.0434745,
0.0815063,0.0849995,0.132812,0.16342,
-0.0353919,-0.0328902,0.102936,0.133524,
0.0882358,0.09172,0.265999,0.294492,
0.0832159,0.0867215,0.00341828,0.0304149,
0.0793466,0.0828363,0.24648,0.276282,
0.150029,0.153236,0.137684,0.168859,
0.27917,0.277479,0.433415,0.445741,
0.0241719,0.0272617,-0.186944,-0.16666,
0.17726,0.179963,0.178704,0.209776,
0.0951338,0.0987016,0.232068,0.263355,
0.415585,0.399242,0.590654,0.566722,
0.292365,0.289715,0.156699,0.188214,
0.133937,0.137273,0.0297611,0.0578621,
0.221769,0.223086,0.0629946,0.0921584,
0.167784,0.17065,-0.043412,-0.0188718,
0.0531836,0.0564515,0.128059,0.158181,
0.0172481,0.0202,-0.190322,-0.17049,
0.0329608,0.0360636,0.331609,0.356839,
-0.000183729,0.00258904,0.0932468,0.123143,
-0.113009,-0.110975,-0.0766082,-0.0531745,
-0.122952,-0.120889,-0.303703,-0.282509,
-0.116857,-0.114817,-0.157603,-0.13731,
-0.0824625,-0.0803925,-0.0187766,0.00696407,
0.206298,0.208187,0.37694,0.397858,
0.280457,0.278641,0.668046,0.619834,
0.129506,0.13284,0.0201471,0.0469471,
0.0058709,0.00865158,0.10468,0.134176,
0.167162,0.170022,0.0208422,0.0472596,
-0.00403408,-0.00137212,0.138242,0.168553,
0.230838,0.231764,0.241135,0.270868,
0.114072,0.117479,0.153258,0.18359,
0.0992489,0.10266,0.0190796,0.0452451,
0.450989,0.428946,0.259381,0.288408,
0.523546,0.486803,0.890921,0.743242,
0.331387,0.325285,0.273016,0.300389,
0.420077,0.402969,0.104431,0.132387,
0.499356,0.46787,0.693112,0.634655,
0.621484,0.558612,0.927203,0.759297,
0.267422,0.266186,0.130846,0.155551,
0.391229,0.378156,0.183289,0.20754,
0.500283,0.468517,0.707064,0.64037,
0.500856,0.468955,0.275142,0.296502,
0.378736,0.367244,0.618485,0.580998,
0.252768,0.252269,-0.00947334,0.0059557,
0.582517,0.530838,0.729144,0.653697,
0.527776,0.489699,0.634605,0.591892,
0.277304,0.275098,0.272155,0.293198,
0.467177,0.441756,0.599797,0.568071,
0.580046,0.528806,0.617513,0.579503,
0.512866,0.47813,0.38325,0.395064,
0.581168,0.529638,0.771054,0.677239,
0.519134,0.482987,0.37467,0.386316,
0.259975,0.258688,0.269635,0.287854,
0.406789,0.39117,0.417245,0.423059,
0.150063,0.152301,0.0814655,0.0991229,
-0.0801618,-0.0793238,-0.213337,-0.207759,
0.0686678,0.0709388,0.331661,0.346732,
-0.13068,-0.129924,-0.289399,-0.283139,
0.00741678,0.00900521,0.087676,0.101181,
-0.338268,-0.328037,-0.773835,-0.66259,
-0.341588,-0.330971,-0.235253,-0.231793,
-0.152044,-0.150949,-0.00271244,0.0104732,
-0.420114,-0.399751,-0.535064,-0.498564,
-0.0033526,-0.00146511,0.0454878,0.0627873,
-0.111637,-0.110608,0.00303356,0.0182182,
-0.110395,-0.109366,-0.0741336,-0.0642408,
-0.0516844,-0.0503341,-0.067361,-0.0558081,
-0.0330003,-0.0314555,-0.000653588,0.0135824,
-0.0820285,-0.0809179,0.0303796,0.0463487,
-0.270051,-0.264949,-0.260691,-0.254233,
-0.263962,-0.25921,-0.270794,-0.263554,
-0.172706,-0.171169,-0.207033,-0.199194,
-0.347089,-0.335843,-0.738402,-0.641524,
-0.271763,-0.266527,-0.360783,-0.346969,
0.0768321,0.0796074,0.220512,0.242674,
0.0375286,0.0399603,0.159751,0.183127,
-0.146863,-0.145668,-0.32104,-0.309974,
0.143186,0.145924,0.32144,0.340807,
-0.109953,-0.108932,-0.36307,-0.349045,
-0.230697,-0.22761,-0.113302,-0.0998917,
-0.205456,-0.203241,-0.189888,-0.180033,
-0.444195,-0.420145,-1.04361,-0.793822,
-0.408701,-0.390049,-0.543063,-0.50188,
-0.312636,-0.304582,-0.157583,-0.14318,
-0.515639,-0.477799,-0.662467,-0.589805,
-0.320223,-0.31146,-0.444894,-0.419934,
-0.735867,-0.631026,-1.08657,-0.808837,
-0.513182,-0.475415,-0.193785,-0.181474,
-0.548495,-0.502607,-0.751008,-0.645837,
-0.659662,-0.581919,-0.89526,-0.725135,
-0.213655,-0.21027,-0.259268,-0.239816,
-0.321209,-0.311704,-0.233731,-0.21667,
-0.49237,-0.458837,-0.362,-0.339997,
-0.580994,-0.526722,-1.34009,-0.882519,
-0.412037,-0.392199,-0.419664,-0.39068,
-0.440609,-0.416314,-0.213153,-0.191683,
-0.318792,-0.309367,-0.562034,-0.508949,
-0.256241,-0.250992,-0.420497,-0.388745,
-0.27177,-0.265684,-0.264202,-0.243761,
-0.327431,-0.317299,-0.457944,-0.423466,
-0.146643,-0.144449,-0.14368,-0.121177,
-0.0924198,-0.0901831,0.126451,0.163754,
-0.244569,-0.239842,-0.415229,-0.384565,
-0.220619,-0.216743,0.0184243,0.0517227,
-0.0234715,-0.0204293,0.21466,0.257902,
-0.0771842,-0.0746788,-0.226379,-0.200483,
-0.18255,-0.179798,0.0247681,0.0584687,
